,Page_URL,Hotel,Category,Rating,Address,Contact,Price,Amenities,Image_URL,Location
71,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",Natya Hotel,3-star hotel,4.4,"
Jl. Bypass Ngurah Rai No.#9, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 3007799",Rp 237.339, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Business center Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Hot tub Fitness center Bar,https://lh5.googleusercontent.com/p/AF1QipPtXy5Oiz0N6AvXp3eC-9hlJHccUc1SxBaFeA9t=w408-h544-k-no,Denpasar Barat
72,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",Adikara,2-star hotel,4.4,"
Jl. Ciungwanara II No.6, Sumerta Kelod, Kec. Denpasar Tim., Kota Denpasar, Bali 80234","
0819-5396-5107",Rp 252.291, Free Wi-Fi Free breakfast Free parking Pool Air-conditioned Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFuWTasTBfBBZMy6sfTWIvc03cpXwXGMIxRyBxXCCkytRxOYByppBCxwblPKil0HkunWWFv3cMlOhQJhUxSr4OHsc_lWZYilSXfWOiIQPhI7bOryRcgVkopdck-AAMhEdv1L6dgw_TWwYyjx88-AptKFDYK7fRw-icvwO_PxlzqE_r13H5EJOqI=w408-h272-k-no,Denpasar Barat
73,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",Brits Hotel Kuta Legian,4-star hotel,4.3,"
Jl. Sunset Road No.150, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 4727277",Rp 413.223, Free Wi-Fi Free breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Business center Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center Bar Smoke-free,https://lh5.googleusercontent.com/p/AF1QipNdYExz7rHRn8UEPl9LNoIFOrJZqFAP8xdEjVQW=w408-h272-k-no,Denpasar Barat
74,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",Liberta Hotel Seminyak,3-star hotel,4.0,"
Jalan Petitenget No.2 Seminyak, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361","
0821-4432-0177",Rp 254.069, Free Wi-Fi Paid breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center,https://lh5.googleusercontent.com/p/AF1QipNes-Q9jG3UYfPT7yvtJqqOOW6lNlBBMlPgXuiZ=w408-h271-k-no,Denpasar Barat
75,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",SUPER OYO 90232 March 67 Stay,2-star hotel,4.1,"
Balian, Jl. Tukad Badung XVI No.23, Renon, Denpasar Selatan, Kota Denpasar, Bali 80224","
(021) 29707601",Rp 133.785, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNicp-7KuKGtDWMdtW-8YU4lIy6tFvHGLwTIfhn=w408-h272-k-no,Denpasar Barat
76,"https://www.google.com/maps/place/Valoma+Guest+House/@-8.7076788,115.1595859,12z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Barat,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2474c1669eafd:0xfebaa81cdf981184!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6664355!4d115.1832466!15sCixob3RlbCBpbiBEZW5wYXNhciBCYXJhdCwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11dxlc352b?hl=en&entry=ttu",Urbanview Hotel Wayan Mansion,1-star hotel,4.3,"
Jl. Dewi Madri I No.7, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80361","
0851-0019-0886",Rp 275.618, Free Wi-Fi Free parking Pool Air-conditioned Laundry service Pet-friendly Kid-friendly Airport shuttle Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHpQa8MSeAV239aLxvWc9Z0gt14zflsiaqlEpPlrIsM4sSmNTlViC8CuD1Cat9zPO_-xlUy6mSmUwfzG8Nb30_upRU9cnzdivmNnbMiGV_DQsojgKfHKQnCh4ZoEAU9NC-4mh7h4ulc-YDoJ4qXz8IgCKqxMdIXfmE_8PazSM1jNkHCRz-CZe4=w408-h306-k-no,Denpasar Barat
77,"https://www.google.com/maps/place/Eden+Hotel+Kuta+Bali/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246a05d9934dd:0xc067fba50c0ec935!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7331176!4d115.1675725!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1q62gkz32?hl=en&entry=ttu",Eden Hotel Kuta Bali,4-star hotel,4.2,"
Jl. Kartika Plaza No.42, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 4726402",Rp 295.009, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center Bar Smoke-free,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFOeGUKunRWvCC-PHJC4tVGC73jjV4QGdETW3B_9C5wY-klP3umb-lnUlh4xYB2dM3pLs2zsKCoKzZn_X63K_b70i8Qz5s_SmgwcETN5AllF4GY2yLv7WPTvnoWAxm-ANXswoEEDIZFtaXyUFrPnYeEGbk6-eFChSPeVx7n9IzjhCAWfz70eKQhFw=w408-h271-k-no,Denpasar Selatan
78,"https://www.google.com/maps/place/The+Kubu+Hotel/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246bbd0d1c02b:0x8098500e54e69993!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7189581!4d115.1733522!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1v3g6p61?hl=en&entry=ttu",The Kubu Hotel,3-star hotel,4.0,"
Kuta Jl. Poppies 1 Gg, Sorga, Kec. Kuta, Kabupaten Badung, Bali 80361","
0812-3139-4366",Rp 171.061, Free Wi-Fi Breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Airport shuttle Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHYDygW3BrMscUBqngcA3CwVA9F2izI3VByxpUKUUzlLyfkSD95xnYH5CFTgRMJryBk1UvkXbTMcZ3l0YuKu227QDIE1KelyxGPeW5BXfEcEcgk0B17nFtd3FJJhw2qxXtd-ZYNJwAknkJD2OFRK6ClaQ-FpV-EvnnswQ6AsA1n6f18b0PY3v29tw=w408-h614-k-no,Denpasar Selatan
79,"https://www.google.com/maps/place/ASTON+Kuta+Hotel+%26+Residence/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd25b478fa53ef9:0xf85ed5e4cbe5222b!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7368923!4d115.1655371!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1tdz276x?hl=en&entry=ttu",ASTON Kuta Hotel & Residence,4-star hotel,4.5,"
Jl. Wana Segara No.2, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 754999",Rp 396.661, Free Wi-Fi Free breakfast,https://lh5.googleusercontent.com/p/AF1QipPMdxjp0PWDfaKFo5WIxzOlPJfcQnDyaZTounfm=w408-h272-k-no,Denpasar Selatan
80,"https://www.google.com/maps/place/Golden+Tulip+Jineng+Resort/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b3f1543871:0x52d5931d853b967!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7184532!4d115.1836368!15sCg9ob3RlbCBuZWFyIGt1dGGSAQxyZXNvcnRfaG90ZWzgAQA!16s%2Fg%2F11b7tqvq4l?hl=en&entry=ttu",Golden Tulip Jineng Resort,4-star hotel,4.2,"
Jl. Sunset Road No.98, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 4727488",Rp 409.091, Free Wi-Fi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG9ApkIcBejnuOuxGrjg1p17IGgF2sjNdvZRrDOYZxuH6mQ1dLbBShJbLZK1xCTVtHWnl2v8-JvFFY4x8VxsJmT6ALPVioJ7jKD-SqiiLymf51gA0SdWRZ2by7zqm0oleoPWP0EwrbDhbkUO-Oa4qIZXhKmS0uU-wve-s0M671_YUnaG3WKtB0=w426-h240-k-no,Denpasar Selatan
81,"https://www.google.com/maps/place/PrimeBiz+Hotel+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b644ad68f1:0x576b36ecebcf9fc1!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7355592!4d115.1777809!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1jgm1z9x2?hl=en&entry=ttu",PrimeBiz Hotel Kuta,3-star hotel,4.4,"
Jl. Raya Kuta No.66, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 8469766",Rp 135.547, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE7C3UxdTCzsuPtcUi-4vk1vXu6o843Rkt8asE8RQgb5MDpaQ6yf0yc0VyFFrrPQruXiCw-6pD3M8BUn6Frj8Dr9osx0vJcclz6MYoazMji5JCpwKBO6IAvtINS_spAdIyAvu94ji1G9g8GnzO4fZlKyeNcu8iPFX1gJXwlxQSn1HfNVwAYVViu=w408-h272-k-no,Denpasar Selatan
82,"https://www.google.com/maps/place/Kuta+Beach+Hotel/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246c0ea66c5b7:0x24b14f8455abd357!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7127594!4d115.1686592!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1tp1dl8h?hl=en&entry=ttu",Kuta Beach Hotel,4-star hotel,4.2,"
Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 754396",Rp 405.443, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNY-WVEctAU1uKTEAmma0kfhFQKHB6Lu9wSxtnG=w408-h305-k-no,Denpasar Selatan
83,"https://www.google.com/maps/place/Best+Western+Resort+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246a72dca2a2d:0xb07ec40e73e85860!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.732038!4d115.171392!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1tjvtmy4?hl=en&entry=ttu",Best Western Resort Kuta,4-star hotel,4.3,"
Jl. Kubu Anyar Jl. Banjar Anyar No.118, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 767000",Rp 381.817, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center Smoke-free,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGc4ajJ8dkwh9sdhw3uDAO_xRhe5MPXX3MIx8AYKxHoCRLCEjMKa1BBEMkS8B1Q1ez5YSDLSF7ouuELBU7pSCRzEhaCKmiIbpJQyYVzFsutp_HvkOPjDd8Kkxkmq_TErC95S-G0ED__91LqPvBJ1jIAp56XEIyAndyyIcKqmELQBOHRy374ElZ9=w408-h272-k-no,Denpasar Selatan
84,"https://www.google.com/maps/place/Bali+Kuta+Resort/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2479d190b8429:0x88adcae05c6d6473!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7202213!4d115.1785528!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11ftm5scs0?hl=en&entry=ttu",Bali Kuta Resort,4-star hotel,3.9,"
Jl. Majapahit No.18, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 762818",Rp 371.901, Free Wi-Fi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFRcQeB4abCwbpkeg0kyAANOsMyzBcPxZyS2vQHCEWiQ1jl4rLU21AwRYeabM-oyPjWMEJwZ5ADLV2U90-VympUa-RORw8iiZXqJkOg98IHp6FC8sjmohlJsu41ChvS6m6cehV7NbRALLVp3zgVab4KT-VJ8JAmGN4HRMbqmOH68gEh70v1OEc5=w408-h272-k-no,Denpasar Selatan
85,"https://www.google.com/maps/place/Fame+Hotel+Sunset+Road/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246d05fabb155:0x63bb17b024ab8b9!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7007184!4d115.1785057!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11clyt2zhb?hl=en&entry=ttu",Fame Hotel Sunset Road,3-star hotel,4.4,"
Jl. Sunset Road No.9, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 4758999",Rp 92.060, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipMfU8NNxfkyK4k3OAw4RYXGF6HY0ZpJjw0clPVt=w408-h271-k-no,Denpasar Selatan
86,"https://www.google.com/maps/place/Rhadana+Kuta+Bali/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b6ccc62de1:0x6add533414a202a!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7181607!4d115.1810547!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11xmdm8bd?hl=en&entry=ttu",Rhadana Kuta Bali,3-star hotel,4.5,"
Jl. Raya Kuta No.88, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 755264",Rp 34.120, Free Wi-Fi Breakfast Parking Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle,https://lh5.googleusercontent.com/p/AF1QipPs6s756rWK6am77XxkuCrHphzn4gP1z0YMX6Uf=w408-h271-k-no,Denpasar Selatan
87,"https://www.google.com/maps/place/Cross+Vibe+Paasha+Atelier+Bali+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b0fda4b5af:0x8e80458d4fb995fb!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7203507!4d115.1797575!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F12llyhmq2?hl=en&entry=ttu",Cross Vibe Paasha Atelier Bali Kuta,4-star hotel,4.2,"
Jl. Raya Kuta No.88, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 2016880",Rp 667.433, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNjefkCycrInDuVTL5lpCgRprJHRTEhcpsFSPQ0=w408-h272-k-no,Denpasar Selatan
88,"https://www.google.com/maps/place/Loft+Legian+Hotel/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246c400eaf69f:0x1aeb390f3381fd1e!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7086322!4d115.1711857!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1hm64vtdf?hl=en&entry=ttu",Loft Legian Hotel,2-star hotel,3.9,"
Jl. Melasti No.99, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
0812-3792-0006",Rp 189.111, Free Wi-Fi Paid breakfast Pool Air-conditioned Laundry service Pet-friendly Beach access Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipPiZWoB5-5awDI8GlhNMl_49L0yFYi1zL8ibqlZ=w408-h274-k-no,Denpasar Selatan
89,"https://www.google.com/maps/place/Ohana+Hotel+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246a6d8e9dbad:0x458bcf1c74e9c5f4!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7258754!4d115.1755145!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11xl3lqfm?hl=en&entry=ttu",Ohana Hotel Kuta,3-star hotel,4.1,"
Jl. Kubu Anyar No.20, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 765884",Rp 258.216, Free Wi-Fi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGgFSfJHE7KlV8mQQVNDzYFN9wrksPt43u7SDqGR9AlzFjiHrMJMTjEePPsPRvxtmEOQrKM7cB58VDfDp2efb-CLorhZqhh-lc5n-QMBXhhovWIg3tJzrP_fQNFmQoJY1vSNI7C310vYv0yDj3qMgUCt4kTWSbnEjeLThVyhXpXgARTUVfZGqj7gQ=w408-h612-k-no,Denpasar Selatan
90,"https://www.google.com/maps/place/POP!+Hotel+Kuta+Beach+-+Bali/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246c0db5a4eef:0x46dc363072a756eb!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7120188!4d115.1698097!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1ptyfp5hb?hl=en&entry=ttu",POP! Hotel Kuta Beach - Bali,2-star hotel,4.1,"
Jl. Kubu Bene, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 8465656",Rp 216.487, Free Wi-Fi Free breakfast,https://lh5.googleusercontent.com/p/AF1QipMWZzcDUXN4JmpulVuDSHQAe2JnV5dwetnCyP0r=w408-h306-k-no,Denpasar Selatan
91,"https://www.google.com/maps/place/THE+1O1+Bali+Fontana+Seminyak/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246cff41892bf:0x5cce8a6eea3afd09!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7043089!4d115.1769916!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1pxq846xx?hl=en&entry=ttu",THE 1O1 Bali Fontana Seminyak,4-star hotel,4.4,"
Jl. Dewi Sri No.68, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 8947100",Rp 347.296, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNPN1IoRqH8nOF4FT766u6M0KAz-ooR85e8a46b=w408-h272-k-no,Denpasar Selatan
92,"https://www.google.com/maps/place/Quest+Hotel+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246c62151c4e5:0x1f8f3a90424d9a9e!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7380897!4d115.1747619!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1tlr2bsv?hl=en&entry=ttu",Quest Hotel Kuta,3-star hotel,4.3,"
Jl. Kediri No.9, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 764009",Rp 150.036, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipPRk1lg9OPrn6i99JXH3Gg_TlUoJ57sWmRoMlRB=w408-h272-k-no,Denpasar Selatan
93,"https://www.google.com/maps/place/Budget+Door+Legian+Inn/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b91b48dd0b:0x7630e942e48bd457!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7166246!4d115.173283!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11c5rtt9fj?hl=en&entry=ttu",Budget Door Legian Inn,1-star hotel,4.0,"
Jl. Poppies Lane II Gg. Gora No.7, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361","
0877-6112-4999",Rp 113.959, Free Wi-Fi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFE75Gm0rd7nnLenjx2-peVK25w4kSFEB3GHCy1aI3Z6u1jS-d9w1eDA70IWvH14o-wza5uSDigJ0uxRLEu57AlRd8-FEGTlUkHMSzf_mSPo_gXKxPTqt7WaRMbCGWuZgH9lnRD6jXI2i0rlPwQVm0uD1oQGTZz58LNp73ZrlFl0IICdK7dy7ZfQg=w408-h308-k-no,Denpasar Selatan
94,"https://www.google.com/maps/place/Gemini+Star+Hotel+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246b9789049e3:0xdf8b47fe98650d8a!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7180459!4d115.1738947!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F1hm5vsvph?hl=en&entry=ttu",Gemini Star Hotel Kuta,3-star hotel,4.0,"
Kuta, Badung Regency, Bali 80361","
(0361) 750558",Rp 163.095, Free Wi-Fi Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Airport shuttle Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGxLl7ZVmNLngsiLj_lerVvdTim3iT9CPYZKgeso6KExrd0ReQlTrU7aA9RtlOcKI7NZ0WMC3cUC6DB9gdg1uwWzz_NGSc9xtJzh8SpncB4Gyx6cW9m3yGA_DaOPzgBGJze6yjBkH6tPioAix0QPklnv_OYmRMNCiWe_NbfvpUXb2jLoiDrHd8wYg=w408-h272-k-no,Denpasar Selatan
95,"https://www.google.com/maps/place/Amaris+Hotel+Kuta/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246c13939b4d5:0xc3cee93febd9384!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.7114234!4d115.1710743!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11b7q5kmgz?hl=en&entry=ttu",Amaris Hotel Kuta,2-star hotel,4.1,"
Jl. Lb. Bene, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 8496779",Rp 262.858, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipOlKnDyXcxxl9MUlME-Q9N1_6pYmSo__h6XOlJ6=w408-h565-k-no,Denpasar Selatan
96,"https://www.google.com/maps/place/Rofa+Kuta+Hotel+(ex-Hardys+Rofa+Hotel+Kuta)/@-8.707921,115.1595862,12z/data=!4m18!1m6!2m5!1shotel+near+kuta!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd246d0e9eb9a69:0xa17520509a81139d!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6993623!4d115.1795896!15sCg9ob3RlbCBuZWFyIGt1dGGSAQVob3RlbOABAA!16s%2Fg%2F11b6hw_t6y?hl=en&entry=ttu",Rofa Kuta Hotel (ex-Hardys Rofa Hotel Kuta),3-star hotel,4.2,"
Jl. Nakula No.9, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361","
(0361) 8496477",Rp 210.421, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipOLwcmiej8CZ4ZGyqVz1lShZL_xthNriKExclOS=w427-h240-k-no,Denpasar Selatan
